THRUST
; HyperTek L475
; converted from TMT test stand data 2001 (www.tripoli.org)
; provided by ThrustCurve.org (www.thrustcurve.org)
; total weight: 3898g, propellant weight: 1530g
0.00	0.00
0.02	538.67
0.07	707.58
0.12	673.08
0.17	642.05
0.22	636.38
0.27	645.03
0.32	636.64
0.37	634.71
0.42	634.01
0.47	638.64
0.52	625.02
0.57	626.30
0.62	628.18
0.67	627.92
0.72	606.65
0.77	620.56
0.82	630.71
0.87	599.78
0.92	601.31
0.97	598.91
1.02	606.74
1.07	607.31
1.12	583.97
1.17	592.35
1.22	600.66
1.27	612.45
1.32	576.88
1.37	624.85
1.42	567.81
1.47	598.81
1.52	602.80
1.57	586.96
1.62	592.70
1.67	627.63
1.72	569.56
1.77	606.52
1.82	591.76
1.87	570.33
1.92	575.24
1.97	558.57
2.02	569.99
2.07	586.75
2.12	565.06
2.17	591.52
2.22	586.59
2.27	574.46
2.32	552.46
2.37	561.09
2.42	570.35
2.47	589.64
2.52	607.37
2.57	620.64
2.62	588.03
2.67	575.76
2.72	560.29
2.77	583.21
2.82	586.79
2.87	590.25
2.92	569.15
2.97	591.15
3.02	560.15
3.07	643.93
3.12	721.05
3.17	722.68
3.22	705.37
3.27	675.79
3.32	532.48
3.37	598.09
3.42	631.53
3.47	687.22
3.52	684.38
3.57	676.92
3.62	675.64
3.67	672.11
3.72	656.40
3.77	659.02
3.82	649.11
3.87	641.64
3.92	637.08
3.97	626.83
4.02	611.67
4.07	577.50
4.12	492.11
4.17	407.89
4.22	362.26
4.27	317.69
4.32	285.90
4.37	266.42
4.42	254.31
4.47	242.68
4.52	232.43
4.57	222.89
4.62	211.89
4.67	201.81
4.72	192.78
4.77	182.98
4.82	174.54
4.87	164.71
4.92	155.78
4.97	147.55
5.02	139.37
5.07	131.58
5.12	124.63
5.17	117.24
5.22	110.85
5.27	104.42
5.32	99.16
5.37	94.57
5.42	89.72
5.47	84.97
5.52	79.89
5.57	75.30
5.62	70.42
5.67	66.40
5.72	62.33
5.77	58.87
5.82	54.57
5.87	50.83
5.92	47.52
5.97	43.13
6.02	40.13
6.07	36.69
6.12	33.79
6.17	30.73
6.22	28.22
6.27	25.39
6.32	22.92
6.37	19.83
6.42	17.28
6.47	15.75
6.52	14.60
