THRUST
;CORE K240
;2019/03/06
0	278.9206112
0.01	293.6006433
0.02	293.6006433
0.03	293.6006433
0.04	293.6006433
0.05	263.4798701
0.06	268.6722703
0.07	253.9364177
0.08	238.5773696
0.09	268.8456855
0.1	279.5792395
0.11	266.7248529
0.12	254.876773
0.13	268.2904245
0.14	269.5332459
0.15	266.6543687
0.16	277.2122223
0.17	267.55697
0.18	272.3326679
0.19	282.2547854
0.2	279.6874965
0.21	285.5944537
0.22	288.8492652
0.23	298.1192532
0.24	293.6917833
0.25	290.7478046
0.26	293.5860004
0.27	291.7891078
0.28	295.5647693
0.29	295.9283708
0.3	294.393433
0.31	306.9057863
0.32	297.8327838
0.33	295.9566627
0.34	302.0109529
0.35	294.2671961
0.36	294.224645
0.37	299.7125312
0.38	295.7874592
0.39	296.6554794
0.4	302.7099963
0.41	303.8809926
0.42	317.000148
0.43	307.239604
0.44	299.1318868
0.45	304.3292053
0.46	305.5817721
0.47	298.3531049
0.48	294.7889526
0.49	296.8434183
0.5	299.7239952
0.51	291.7800801
0.52	301.2359105
0.53	304.8842397
0.54	301.9699315
0.55	302.7704517
0.56	302.0720505
0.57	292.132803
0.58	299.8588066
0.59	301.9792237
0.6	304.8806135
0.61	322.2470245
0.62	317.1847251
0.63	303.8660723
0.64	305.4275456
0.65	297.3404902
0.66	301.7182132
0.67	303.1079522
0.68	311.061575
0.69	315.5419646
0.7	313.1980078
0.71	313.0162448
0.72	310.2125922
0.73	319.3742099
0.74	312.1778573
0.75	318.6696516
0.76	312.5748689
0.77	317.4819597
0.78	319.7263473
0.79	330.1377555
0.8	324.5844656
0.81	322.076329
0.82	333.9086198
0.83	359.3500934
0.84	262.0707836
0.85	276.2695817
0.86	309.8499539
0.87	329.1933207
0.88	337.7325361
0.89	307.4965727
0.9	301.5968113
0.91	334.2948284
0.92	347.8878821
0.93	330.9627902
0.94	325.2492301
0.95	326.9128978
0.96	294.0973127
0.97	315.2666572
0.98	311.063558
0.99	347.474477
1	402.2871233
1.01	243.0077858
1.02	267.5173274
1.03	341.6148493
1.04	314.8384641
1.05	354.317219
1.06	298.1873765
1.07	278.0348207
1.08	305.3028951
1.09	311.7602595
1.1	313.7834115
