THRUST
; HyperTek M1000
; converted from TMT test stand data 2001 (www.tripoli.org)
; provided by ThrustCurve.org (www.thrustcurve.org)
; total weight: 8907g, propellant weight: 4174g
0.00	0.00
0.02	1042.20
0.07	1420.25
0.12	1418.75
0.17	1409.49
0.22	1409.49
0.27	1383.32
0.32	1397.27
0.37	1459.75
0.42	1458.36
0.47	1400.80
0.52	1399.95
0.57	1395.76
0.62	1403.68
0.67	1524.30
0.72	1514.26
0.77	1473.98
0.82	1525.58
0.87	1501.03
0.92	1473.85
0.97	1506.50
1.02	1458.47
1.07	1479.72
1.12	1473.92
1.17	1461.98
1.22	1443.24
1.27	1464.49
1.32	1450.32
1.37	1422.63
1.42	1424.05
1.47	1426.95
1.52	1418.97
1.57	1372.05
1.62	1441.84
1.67	1400.45
1.72	1389.85
1.77	1409.93
1.81	1427.34
1.86	1394.98
1.91	1391.08
1.96	1441.90
2.01	1389.85
2.06	1400.89
2.11	1402.51
2.16	1398.55
2.21	1405.80
2.26	1417.10
2.31	1393.14
2.36	1384.10
2.41	1392.30
2.46	1350.96
2.51	1397.94
2.56	1365.25
2.61	1352.41
2.66	1350.41
2.71	1376.99
2.76	1321.84
2.81	1367.31
2.86	1355.15
2.91	1343.82
2.96	1356.49
3.01	1333.22
3.06	1314.65
3.11	1303.99
3.16	1324.88
3.21	1345.39
3.26	1293.67
3.31	1285.64
3.36	1299.03
3.41	1295.23
3.46	1289.60
3.51	1281.12
3.56	1265.83
3.61	1286.17
3.66	1325.58
3.71	1253.00
3.76	1261.93
3.81	1270.57
3.86	1331.72
3.91	1234.03
3.96	1260.92
4.01	1240.73
4.05	1255.14
4.10	1264.21
4.15	1236.38
4.20	1236.65
4.25	1242.12
4.30	1203.96
4.35	1201.34
4.40	1171.05
4.45	1202.23
4.50	1232.67
4.55	1239.61
4.60	1228.45
4.65	1202.18
4.70	1221.82
4.75	1184.27
4.80	1199.22
4.85	1183.38
4.90	1172.22
4.95	1187.56
5.00	1256.79
5.05	1201.51
5.10	1185.89
5.15	1187.95
5.20	1175.12
5.25	1186.95
5.30	1179.53
5.35	1171.44
5.40	1167.30
5.45	1169.71
5.50	1163.74
5.55	1159.28
5.60	1152.69
5.65	1146.84
5.70	1131.94
5.75	1125.41
5.80	1120.67
5.85	1109.79
5.89	1105.66
5.94	1109.35
5.99	1095.85
6.04	1081.62
6.09	1081.56
6.14	1059.47
6.19	1068.51
6.24	1053.22
6.29	966.87
6.34	799.89
6.39	714.20
6.44	673.70
6.49	644.80
6.54	620.14
6.59	599.22
6.64	576.85
6.69	557.16
6.74	537.95
6.79	524.02
6.84	506.72
6.89	488.15
6.94	469.01
6.99	451.49
7.04	435.59
7.09	421.98
7.14	406.36
7.19	392.83
7.24	381.03
7.29	369.32
7.34	356.99
7.39	343.93
7.44	332.89
7.49	321.73
7.54	311.13
7.59	300.03
7.64	289.73
7.69	279.67
7.74	269.68
7.79	259.30
7.84	249.82
7.89	242.68
7.94	235.31
7.99	225.72
8.04	217.85
8.09	209.16
8.13	201.95
8.18	195.65
8.23	188.68
8.28	179.08
8.33	172.27
8.38	167.20
8.43	158.61
8.48	152.41
8.53	146.87
8.58	140.64
8.63	134.45
8.68	128.20
8.73	121.28
8.78	117.04
8.83	112.80
8.88	106.78
8.93	100.81
8.98	94.60
9.03	90.88
9.08	88.65
9.13	82.96
9.18	78.44
9.23	75.54
9.28	71.52
9.33	68.73
9.38	64.32
9.43	62.81
9.48	57.80
9.53	56.46
9.58	53.28
9.63	50.38
9.68	46.69
9.73	45.86
9.78	47.70
9.83	45.41
9.88	44.41
